% List of elements
%
%   User  :  EFONN
%   Date  :  09-Aug-2007 11:33:35
%
%   The first column contains the global index of each element.
%

1      10     2      11   
2      36     7      47   
3      32     4      48   
4      47     8      56   
5      6      7      36   
6      7      8      47   
7      26     1      32   
8      9      10     30   
9      1      4      32   
10     4      5      48   
11     19     3      20   
12     43     32     48   
13     29     18     38   
14     18     19     31   
15     42     14     45   
16     39     15     59   
17     10     11     30   
18     17     18     29   
19     30     12     37   
20     37     13     42   
21     15     16     59   
22     19     20     31   
23     31     21     38   
24     29     22     44   
25     44     23     50   
26     48     5      51   
27     13     14     42   
28     14     15     45   
29     22     23     44   
30     23     24     50   
31     11     12     30   
32     12     13     37   
33     20     21     31   
34     21     22     38   
35     24     25     40   
36     40     25     43   
37     41     27     57   
38     16     17     49   
39     40     27     52   
40     25     26     43   
41     54     27     55   
42     8      9      56   
43     53     34     57   
44     46     36     47   
45     42     35     46   
46     9      30     37   
47     22     29     38   
48     18     31     38   
49     17     29     49   
50     45     15     54   
51     49     33     58   
52     26     32     43   
53     46     35     55   
54     5      6      51   
55     39     27     54   
56     28     37     42   
57     41     34     51   
58     43     34     53   
59     44     33     49   
60     27     39     52   
61     41     36     55   
62     35     42     45   
63     27     41     55   
64     28     42     46   
65     37     28     56   
66     28     46     47   
67     6      36     51   
68     34     43     48   
69     52     39     58   
70     29     44     49   
71     24     40     50   
72     33     44     50   
73     36     41     51   
74     34     48     51   
75     50     40     52   
76     33     50     52   
77     27     40     53   
78     40     43     53   
79     15     39     54   
80     35     45     54   
81     36     46     55   
82     35     54     55   
83     9      37     56   
84     28     47     56   
85     34     41     57   
86     27     53     57   
87     58     39     59   
88     33     52     58   
89     16     49     59   
90     49     58     59   
