% List of elements
%
%   User  :  HHEUMANN
%   Date  :  17-Jul-2007 17:59:07
%
%   The first column contains the global index of each element.
%

1      13     1      135  
2      17     2      133  
3      14     13     144  
4      56     3      136  
5      123    4      128  
6      133    2      155  
7      135    1      154  
8      28     5      124  
9      142    54     147  
10     44     8      128  
11     136    3      156  
12     110    28     124  
13     76     6      122  
14     45     44     120  
15     21     4      123  
16     112    21     123  
17     57     10     130  
18     124    5      127  
19     29     28     110  
20     22     21     112  
21     122    6      125  
22     18     17     143  
23     130    10     157  
24     15     14     161  
25     35     7      127  
26     150    15     161  
27     83     4      154  
28     23     22     107  
29     135    22     144  
30     16     15     140  
31     144    23     151  
32     24     23     99   
33     140    15     150  
34     27     5      155  
35     134    16     140  
36     25     24     100  
37     2      16     134  
38     19     18     160  
39     148    19     160  
40     23     24     151  
41     30     29     104  
42     133    29     143  
43     20     19     139  
44     143    30     149  
45     31     30     96   
46     139    19     148  
47     34     6      153  
48     132    20     139  
49     32     31     97   
50     3      20     132  
51     26     25     108  
52     27     26     116  
53     5      27     119  
54     36     35     119  
55     37     36     116  
56     38     37     108  
57     39     38     100  
58     99     23     107  
59     107    22     112  
60     46     45     113  
61     8      43     128  
62     109    76     122  
63     47     46     103  
64     50     49     106  
65     71     70     157  
66     51     50     111  
67     77     12     121  
68     52     51     121  
69     48     47     95   
70     49     48     98   
71     84     9      126  
72     121    12     158  
73     61     11     125  
74     10     53     131  
75     78     77     111  
76     79     78     106  
77     33     32     105  
78     34     33     115  
79     6      34     118  
80     62     61     118  
81     63     62     115  
82     64     63     105  
83     65     64     97   
84     96     30     104  
85     104    29     110  
86     119    35     127  
87     131    71     157  
88     131    53     142  
89     53     54     142  
90     9      52     126  
91     54     55     147  
92     117    84     158  
93     55     56     138  
94     12     70     117  
95     73     72     147  
96     85     84     117  
97     75     74     138  
98     70     71     114  
99     30     31     149  
100    86     85     114  
101    58     57     141  
102    59     58     159  
103    145    59     159  
104    70     12     152  
105    80     79     98   
106    130    78     141  
107    60     59     137  
108    141    79     146  
109    95     47     103  
110    137    59     145  
111    21     22     135  
112    129    60     137  
113    103    46     113  
114    1      60     129  
115    71     72     102  
116    87     86     102  
117    72     73     94   
118    88     87     94   
119    73     74     93   
120    93     74     101  
121    74     75     101  
122    101    75     109  
123    75     76     109  
124    118    61     125  
125    89     88     93   
126    90     89     101  
127    93     88     94   
128    73     93     94   
129    81     80     95   
130    82     81     103  
131    66     65     96   
132    67     66     104  
133    96     65     97   
134    31     96     97   
135    95     80     98   
136    48     95     98   
137    40     39     99   
138    41     40     107  
139    99     39     100  
140    24     99     100  
141    91     90     109  
142    89     93     101  
143    94     87     102  
144    72     94     102  
145    83     82     113  
146    81     95     103  
147    68     67     110  
148    66     96     104  
149    97     64     105  
150    32     97     105  
151    98     79     106  
152    49     98     106  
153    42     41     112  
154    40     99     107  
155    100    38     108  
156    25     100    108  
157    92     91     122  
158    90     101    109  
159    69     68     124  
160    67     104    110  
161    106    78     111  
162    50     106    111  
163    43     42     123  
164    41     107    112  
165    113    45     120  
166    82     103    113  
167    102    86     114  
168    71     102    114  
169    105    63     115  
170    33     105    115  
171    108    37     116  
172    26     108    116  
173    114    85     117  
174    70     114    117  
175    115    62     118  
176    34     115    118  
177    116    36     119  
178    27     116    119  
179    4      83     120  
180    83     113    120  
181    111    77     121  
182    51     111    121  
183    11     92     125  
184    91     109    122  
185    120    44     128  
186    42     112    123  
187    7      69     127  
188    68     110    124  
189    6      118    125  
190    92     122    125  
191    12     117    158  
192    52     121    126  
193    5      119    127  
194    69     124    127  
195    4      120    128  
196    43     123    128  
197    79     80     146  
198    82     83     129  
199    152    130    157  
200    77     78     130  
201    72     71     142  
202    74     73     147  
203    33     34     132  
204    132    34     153  
205    26     27     134  
206    28     29     133  
207    134    27     155  
208    5      28     155  
209    4      21     154  
210    129    83     154  
211    76     75     156  
212    153    76     156  
213    81     82     137  
214    82     129    137  
215    136    75     138  
216    56     136    138  
217    32     33     139  
218    33     132    139  
219    25     26     140  
220    26     134    140  
221    78     79     141  
222    57     130    141  
223    138    74     147  
224    71     131    142  
225    29     30     143  
226    17     133    143  
227    22     23     144  
228    13     135    144  
229    80     81     145  
230    81     137    145  
231    58     141    146  
232    146    80     159  
233    55     138    147  
234    72     142    147  
235    31     32     148  
236    32     139    148  
237    18     143    149  
238    149    31     160  
239    24     25     150  
240    25     140    150  
241    14     144    151  
242    151    24     161  
243    12     77     152  
244    77     130    152  
245    6      76     153  
246    3      132    156  
247    1      129    154  
248    21     135    154  
249    28     133    155  
250    2      134    155  
251    75     136    156  
252    132    153    156  
253    10     131    157  
254    70     152    157  
255    126    121    158  
256    84     126    158  
257    80     145    159  
258    58     146    159  
259    31     148    160  
260    18     149    160  
261    24     150    161  
262    14     151    161  
